_id,timestamp,message.hostname,message.pose.H[0][0],message.pose.H[0][1],message.pose.H[0][2],message.pose.H[0][3],message.pose.H[1][0],message.pose.H[1][1],message.pose.H[1][2],message.pose.H[1][3],message.pose.H[2][0],message.pose.H[2][1],message.pose.H[2][2],message.pose.H[2][3],message.pose.H[3][0],message.pose.H[3][1],message.pose.H[3][2],message.pose.H[3][3],message.pose.R[0][0],message.pose.R[0][1],message.pose.R[0][2],message.pose.R[1][0],message.pose.R[1][1],message.pose.R[1][2],message.pose.R[2][0],message.pose.R[2][1],message.pose.R[2][2],message.pose.attitude[0],message.pose.attitude[1],message.pose.attitude[2],message.pose.attitude_along_z,message.pose.attitude_deg[0],message.pose.attitude_deg[1],message.pose.attitude_deg[2],message.pose.position[0],message.pose.position[1],message.pose.position[2],message.timecode,message.timestamp
694aa4f0446f6baaf8019238,2025-12-23T14:19:28.376Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.263,2025-12-17T15:29:08.271Z
694aa4f0446f6baaf8019241,2025-12-23T14:19:28.744Z,raspberrypi,1,-2.2151621757963213e-17,0,0,1.9089368077187654e-17,1,0,-1.775494015479418e-18,0,0,1,0,0,0,0,1,1,-2.2151621757963213e-17,0,1.9089368077187654e-17,1,0,0,0,1,0,0,1.9089368077187654e-17,1.9089368077187654e-17,0,0,1.093740224394616e-15,0,-1.775494015479418e-18,0,59348.305,2025-12-17T15:29:08.313Z
694aa4f0446f6baaf801924a,2025-12-23T14:19:28.745Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.347,2025-12-17T15:29:08.353Z
694aa4f0446f6baaf8019253,2025-12-23T14:19:28.747Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.389,2025-12-17T15:29:08.393Z
694aa4f0446f6baaf801925c,2025-12-23T14:19:28.749Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.431,2025-12-17T15:29:08.433Z
694aa4f0446f6baaf8019265,2025-12-23T14:19:28.751Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.473,2025-12-17T15:29:08.474Z
694aa4f0446f6baaf801926f,2025-12-23T14:19:28.753Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.515,2025-12-17T15:29:08.517Z
694aa4f0446f6baaf8019277,2025-12-23T14:19:28.755Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.547,2025-12-17T15:29:08.553Z
694aa4f0446f6baaf8019280,2025-12-23T14:19:28.756Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.589,2025-12-17T15:29:08.591Z
694aa4f0446f6baaf8019289,2025-12-23T14:19:28.758Z,raspberrypi,0.9999790019224005,0.006480410039460945,0,-0.0012122307758197781,-0.006480410039460925,0.9999790019224005,0,0.005135275574420104,0,0,1,0,0,0,0,1,0.9999790019224005,0.006480410039460945,0,-0.006480410039460925,0.9999790019224005,0,0,0,1,0,0,-0.006480455398559536,-0.006480455398559536,0,0,-0.3713027436602312,-0.0012122307758197781,0.005135275574420104,0,59348.631,2025-12-17T15:29:08.634Z
